"project","linenumber","path","revision","issuecode","fixrevision"
"surefire","209","surefire/src/main/org/codehaus/surefire/Surefire.java","08cc66e1a9050d61654304bc2c6d561832d82103","SUREFIRE-2","3f4ba1452833226a50e28f7d933c2570f1f69cee"
"surefire","216","surefire/src/main/org/codehaus/surefire/Surefire.java","08cc66e1a9050d61654304bc2c6d561832d82103","SUREFIRE-2","3f4ba1452833226a50e28f7d933c2570f1f69cee"
"surefire","42","surefire/src/main/java/org/codehaus/surefire/report/XMLReporter.java","08563517131d50eacbcdbd0a06e3c4d06240a509","SUREFIRE-22","68d8ccabe22a56a719ba2d421453cea0a8b5f4a2"
"surefire","42","surefire/src/main/java/org/codehaus/surefire/report/XMLReporter.java","08563517131d50eacbcdbd0a06e3c4d06240a509","SUREFIRE-2","68d8ccabe22a56a719ba2d421453cea0a8b5f4a2"
"surefire","365","surefire-booter/src/main/java/org/apache/maven/surefire/SurefireBooter.java","48c52857d8e5c026b6b6351ec04419cb6d1ee25c","SUREFIRE-26","13c2076ebe4272f4906e6cb1fce7de7b9daa2f23"
"surefire","237","surefire/src/main/java/org/codehaus/surefire/report/XMLReporter.java","4a7328695c133e3960fbd5a808c95278d931907d","SUREFIRE-22","68d8ccabe22a56a719ba2d421453cea0a8b5f4a2"
"surefire","237","surefire/src/main/java/org/codehaus/surefire/report/XMLReporter.java","4a7328695c133e3960fbd5a808c95278d931907d","SUREFIRE-2","68d8ccabe22a56a719ba2d421453cea0a8b5f4a2"
"surefire","298","surefire/src/main/java/org/codehaus/surefire/report/XMLReporter.java","08563517131d50eacbcdbd0a06e3c4d06240a509","SUREFIRE-22","68d8ccabe22a56a719ba2d421453cea0a8b5f4a2"
"surefire","298","surefire/src/main/java/org/codehaus/surefire/report/XMLReporter.java","08563517131d50eacbcdbd0a06e3c4d06240a509","SUREFIRE-2","68d8ccabe22a56a719ba2d421453cea0a8b5f4a2"
"surefire","53","surefire/src/main/org/codehaus/surefire/battery/JUnitBattery.java","e38be9c3d3617f0004e9979d458b9eef2ce21f2e","SUREFIRE-2","3f4ba1452833226a50e28f7d933c2570f1f69cee"
"surefire","33","surefire/src/main/java/org/codehaus/surefire/battery/SingleTestBattery.java","e3c0e14e0d84d8182734f961e5e35182f1857b63","SUREFIRE-2","3f4ba1452833226a50e28f7d933c2570f1f69cee"
"surefire","42","surefire/src/main/java/org/codehaus/surefire/battery/SingleTestBattery.java","e3c0e14e0d84d8182734f961e5e35182f1857b63","SUREFIRE-2","3f4ba1452833226a50e28f7d933c2570f1f69cee"
"surefire","365","surefire-booter/src/main/java/org/apache/maven/surefire/SurefireBooter.java","48c52857d8e5c026b6b6351ec04419cb6d1ee25c","SUREFIRE-2","13c2076ebe4272f4906e6cb1fce7de7b9daa2f23"
"surefire","264","surefire/src/main/java/org/apache/maven/surefire/Surefire.java","3f4ba1452833226a50e28f7d933c2570f1f69cee","SUREFIRE-37","6ebcb966328bd0b25a2af7cff62ab28f23166f8b"
"surefire","52","surefire/src/main/java/org/codehaus/surefire/battery/SingleTestBattery.java","e3c0e14e0d84d8182734f961e5e35182f1857b63","SUREFIRE-2","3f4ba1452833226a50e28f7d933c2570f1f69cee"
"surefire","395","surefire-booter/src/main/java/org/apache/maven/surefire/SurefireBooter.java","32736dc1fd735c3d411b331c9a117bb802a49270","SUREFIRE-26","13c2076ebe4272f4906e6cb1fce7de7b9daa2f23"
"surefire","124","surefire-booter/src/main/java/org/codehaus/surefire/SurefireBooter.java","9457105de6d417212da51cdbe57396e2c283093e","SUREFIRE-26","13c2076ebe4272f4906e6cb1fce7de7b9daa2f23"
"surefire","124","surefire-booter/src/main/java/org/codehaus/surefire/SurefireBooter.java","9457105de6d417212da51cdbe57396e2c283093e","SUREFIRE-2","13c2076ebe4272f4906e6cb1fce7de7b9daa2f23"
"surefire","395","surefire-booter/src/main/java/org/apache/maven/surefire/SurefireBooter.java","32736dc1fd735c3d411b331c9a117bb802a49270","SUREFIRE-2","13c2076ebe4272f4906e6cb1fce7de7b9daa2f23"
"surefire","212","surefire-booter/src/main/java/org/apache/maven/surefire/SurefireBooter.java","ca8d86440b474d6edd07f379c78f8de517c5561c","SUREFIRE-26","13c2076ebe4272f4906e6cb1fce7de7b9daa2f23"
"surefire","397","surefire-booter/src/main/java/org/apache/maven/surefire/SurefireBooter.java","32736dc1fd735c3d411b331c9a117bb802a49270","SUREFIRE-26","13c2076ebe4272f4906e6cb1fce7de7b9daa2f23"
"surefire","212","surefire-booter/src/main/java/org/apache/maven/surefire/SurefireBooter.java","ca8d86440b474d6edd07f379c78f8de517c5561c","SUREFIRE-2","13c2076ebe4272f4906e6cb1fce7de7b9daa2f23"
"surefire","70","surefire-booter/src/main/org/codehaus/surefire/SurefireBooter.java","ee10c13ecb75d74fb72a3b8cf6098ea349729809","SUREFIRE-26","13c2076ebe4272f4906e6cb1fce7de7b9daa2f23"
"surefire","70","surefire-booter/src/main/org/codehaus/surefire/SurefireBooter.java","ee10c13ecb75d74fb72a3b8cf6098ea349729809","SUREFIRE-2","13c2076ebe4272f4906e6cb1fce7de7b9daa2f23"
"surefire","77","surefire/src/main/java/org/apache/maven/surefire/report/XMLReporter.java","ff46b1a2c14077d6b81db16803f2cc9eff725c61","SUREFIRE-24","c5b23d7269508ec83601d1f1c206311bcfdef596"
"surefire","77","surefire/src/main/java/org/apache/maven/surefire/report/XMLReporter.java","ff46b1a2c14077d6b81db16803f2cc9eff725c61","SUREFIRE-2","c5b23d7269508ec83601d1f1c206311bcfdef596"
"surefire","143","surefire-booter/src/main/java/org/codehaus/surefire/SurefireBooter.java","9457105de6d417212da51cdbe57396e2c283093e","SUREFIRE-26","13c2076ebe4272f4906e6cb1fce7de7b9daa2f23"
"surefire","143","surefire-booter/src/main/java/org/codehaus/surefire/SurefireBooter.java","9457105de6d417212da51cdbe57396e2c283093e","SUREFIRE-2","13c2076ebe4272f4906e6cb1fce7de7b9daa2f23"
"surefire","397","surefire-booter/src/main/java/org/apache/maven/surefire/SurefireBooter.java","32736dc1fd735c3d411b331c9a117bb802a49270","SUREFIRE-2","13c2076ebe4272f4906e6cb1fce7de7b9daa2f23"
"surefire","369","surefire-booter/src/main/java/org/apache/maven/surefire/SurefireBooter.java","48c52857d8e5c026b6b6351ec04419cb6d1ee25c","SUREFIRE-26","13c2076ebe4272f4906e6cb1fce7de7b9daa2f23"
"surefire","149","surefire-booter/src/main/java/org/codehaus/surefire/SurefireBooter.java","9457105de6d417212da51cdbe57396e2c283093e","SUREFIRE-26","13c2076ebe4272f4906e6cb1fce7de7b9daa2f23"
"surefire","149","surefire-booter/src/main/java/org/codehaus/surefire/SurefireBooter.java","9457105de6d417212da51cdbe57396e2c283093e","SUREFIRE-2","13c2076ebe4272f4906e6cb1fce7de7b9daa2f23"
"surefire","264","surefire-booter/src/main/java/org/codehaus/surefire/SurefireBooter.java","9457105de6d417212da51cdbe57396e2c283093e","SUREFIRE-26","13c2076ebe4272f4906e6cb1fce7de7b9daa2f23"
"surefire","264","surefire-booter/src/main/java/org/codehaus/surefire/SurefireBooter.java","9457105de6d417212da51cdbe57396e2c283093e","SUREFIRE-2","13c2076ebe4272f4906e6cb1fce7de7b9daa2f23"
"surefire","349","surefire-booter/src/main/java/org/apache/maven/surefire/SurefireBooter.java","48c52857d8e5c026b6b6351ec04419cb6d1ee25c","SUREFIRE-26","13c2076ebe4272f4906e6cb1fce7de7b9daa2f23"
"surefire","349","surefire-booter/src/main/java/org/apache/maven/surefire/SurefireBooter.java","48c52857d8e5c026b6b6351ec04419cb6d1ee25c","SUREFIRE-2","13c2076ebe4272f4906e6cb1fce7de7b9daa2f23"
"surefire","377","surefire-booter/src/main/java/org/apache/maven/surefire/SurefireBooter.java","32736dc1fd735c3d411b331c9a117bb802a49270","SUREFIRE-26","13c2076ebe4272f4906e6cb1fce7de7b9daa2f23"
"surefire","377","surefire-booter/src/main/java/org/apache/maven/surefire/SurefireBooter.java","32736dc1fd735c3d411b331c9a117bb802a49270","SUREFIRE-2","13c2076ebe4272f4906e6cb1fce7de7b9daa2f23"
"surefire","72","surefire/src/main/org/codehaus/surefire/battery/DirectoryBattery.java","e38be9c3d3617f0004e9979d458b9eef2ce21f2e","SUREFIRE-19","3dbc40dd51f1d54c2e173094591b07119ea3a15e"
"surefire","360","surefire-booter/src/main/java/org/apache/maven/surefire/SurefireBooter.java","48c52857d8e5c026b6b6351ec04419cb6d1ee25c","SUREFIRE-26","13c2076ebe4272f4906e6cb1fce7de7b9daa2f23"
